,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__bootstrap,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,39.40783486366272,1.559142037071273,0.41365818977355956,0.0721365836475996,True,,sqrt,1,2,300,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300}",0.9487427466150871,0.9642166344294004,0.9516207063376875,0.8471214320270924,0.8384131591678762,0.9100229357154287,0.05522882312813171,35
1,53.40762357711792,2.740435905624977,0.5596701622009277,0.10998561625123077,True,,sqrt,1,2,400,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 400}",0.9492263056092843,0.9647001934235977,0.9477503628447025,0.8471214320270924,0.837929366231253,0.9093455320271859,0.05495753456579703,36
2,21.73371214866638,0.5841307580926297,0.4253805160522461,0.07467137549288332,True,,sqrt,1,10,300,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 300}",0.9497098646034816,0.965183752417795,0.9506531204644412,0.8538945331398161,0.8447024673439768,0.9128287475939022,0.052242469694770886,33
3,28.933678579330444,1.033090371547008,0.5526883602142334,0.12144326021073194,True,,sqrt,1,10,400,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 400}",0.9482591876208898,0.9647001934235977,0.949685534591195,0.8505079825834543,0.8476052249637155,0.9121516246365704,0.051846077766816705,34
4,16.71567521095276,0.6044234779437454,0.4139733791351318,0.09271963820252409,True,,sqrt,1,20,300,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 300}",0.9511605415860735,0.9695357833655706,0.95355587808418,0.8572810836961781,0.8505079825834543,0.9164082538630913,0.05147634385805936,30
5,22.311554956436158,0.7403751284303355,0.5533307552337646,0.10316985289670252,True,,sqrt,1,20,400,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 400}",0.9511605415860735,0.9690522243713733,0.9545234639574263,0.8582486695694242,0.849540396710208,0.9165050592389011,0.05154741328606072,29
6,6.092588424682617,0.28078986202802075,0.2272120952606201,0.017372963738252388,True,,sqrt,2,2,300,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300}",0.9574468085106383,0.9709864603481625,0.9501693275278181,0.8534107402031931,0.8630865989356555,0.9190199871050936,0.05016080849542715,24
7,7.866399717330933,0.20982626033331747,0.2881797790527344,0.009938827316235507,True,,sqrt,2,2,400,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 400}",0.9555125725338491,0.968568665377176,0.949685534591195,0.8567972907595549,0.8587324625060474,0.9178593051535644,0.049450318021696034,28
8,5.923494958877564,0.26930084734710485,0.2297492504119873,0.019417359858258494,True,,sqrt,2,10,300,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 300}",0.9584139264990329,0.9695357833655706,0.9506531204644412,0.8558297048863086,0.8606676342525399,0.9190200338935786,0.050004783989617094,23
9,7.726087999343872,0.30101936766175164,0.2830348968505859,0.014962474548059265,True,,sqrt,2,10,400,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 400}",0.956963249516441,0.968568665377176,0.9516207063376875,0.8572810836961781,0.8635703918722787,0.9196008193599521,0.048666687889122075,20
10,5.64306263923645,0.12658818530221674,0.22449789047241211,0.009834018240244357,True,,sqrt,2,20,300,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 300}",0.9593810444874274,0.9680851063829787,0.9521044992743106,0.8558297048863086,0.8635703918722787,0.9197941493806608,0.04938756639170705,19
11,7.24395899772644,0.2519900910394156,0.2855552673339844,0.014008332288938469,True,,sqrt,2,20,400,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 400}",0.9564796905222437,0.9695357833655706,0.9525882922109338,0.8553459119496856,0.8635703918722787,0.9195040139841424,0.049416151626550185,21
12,43.09469165802002,2.565632477632345,1.2559142112731934,0.18691984386027077,True,,log2,1,2,300,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300}",0.971953578336557,0.9806576402321083,0.9656507014997581,0.8800193517174649,0.8713110788582487,0.9339184701288273,0.04788100749425563,11
13,57.13100085258484,3.204035645882313,1.609828519821167,0.2709969708450829,True,,log2,1,2,400,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 400}",0.9705029013539652,0.9821083172147002,0.9675858732462506,0.8780841799709724,0.8713110788582487,0.9339184701288273,0.0486442790100472,11
14,15.73266534805298,0.22010027076771427,1.248152494430542,0.22546069772464244,True,,log2,1,10,300,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 300}",0.9724371373307543,0.9821083172147002,0.9685534591194969,0.8805031446540881,0.8790517658442186,0.9365307648326515,0.04655096854864633,10
15,20.88530797958374,0.6513238106400968,1.630868148803711,0.2872020744706663,True,,log2,1,10,400,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 400}",0.971953578336557,0.9816247582205029,0.9680696661828737,0.8800193517174649,0.8814707305273343,0.9366276169969465,0.045843312582849974,9
16,11.511669778823853,0.23688644323107041,1.22210636138916,0.19541466784929248,True,,log2,1,20,300,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 300}",0.9729206963249516,0.9850096711798839,0.972907595549105,0.8906627963231737,0.8809869375907112,0.9404975393935651,0.04496224208242943,6
17,15.286694478988647,0.4844595459243951,1.6244625091552733,0.3123756343734619,True,,log2,1,20,400,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 400}",0.9743713733075435,0.9859767891682786,0.972907595549105,0.8930817610062893,0.8848572810836962,0.9422389600229826,0.043806716790750704,4
18,1.2921063899993896,0.03336562200485507,0.14564146995544433,0.013958579984888631,True,,log2,2,2,300,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300}",0.7388781431334622,0.7045454545454546,0.7285921625544267,0.4934687953555878,0.590711175616836,0.6512391462411534,0.09493235935184333,44
19,1.59190673828125,0.08212548917535215,0.18313965797424317,0.010687080936522651,True,,log2,2,2,400,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 400}",0.7321083172147002,0.6929400386847195,0.7397194000967586,0.49250120948234155,0.5844218674407353,0.6483381665838509,0.09563236425475205,45
20,1.2397958755493164,0.05635465339766241,0.15815815925598145,0.019546340906927376,True,,log2,2,10,300,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 300}",0.7161508704061895,0.7209864603481625,0.7435897435897436,0.4475084663763909,0.5510401548137397,0.6358551391068452,0.11659291746375335,46
21,1.575390338897705,0.06891975519201449,0.18623199462890624,0.00692188122877245,True,,log2,2,10,400,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 400}",0.7253384912959381,0.7142166344294004,0.7310111272375424,0.49927431059506533,0.5960328979196904,0.6531746922955273,0.09158903355988386,43
22,1.19393310546875,0.050851056303298996,0.14608020782470704,0.013977763112133083,True,,log2,2,20,300,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 300}",0.6948742746615088,0.6934235976789168,0.7145621673923561,0.47363328495403967,0.5844218674407353,0.6321830384255114,0.09152712370385623,48
23,1.4712046146392823,0.06374217896295822,0.18019580841064453,0.006978582579615881,True,,log2,2,20,400,"{'classifier__bootstrap': True, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 400}",0.7040618955512572,0.691972920696325,0.7111756168359942,0.4765360425737784,0.5795839380745041,0.6326660827463718,0.0916217371412729,47
24,53.91226835250855,2.782292073292144,0.43120274543762205,0.08162901777132009,False,,sqrt,1,2,300,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300}",0.9545454545454546,0.9690522243713733,0.9511369134010643,0.8587324625060474,0.845670053217223,0.9158274216082326,0.05246068358076002,31
25,72.76401257514954,3.0797179783314834,0.5906532764434814,0.10772408829433268,False,,sqrt,1,2,400,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 400}",0.9530947775628626,0.9705029013539652,0.9525882922109338,0.8582486695694242,0.8447024673439768,0.9158274216082326,0.05311063418597581,31
26,29.6627450466156,1.2092628299547803,0.4387805461883545,0.09123569314857634,False,,sqrt,1,10,300,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 300}",0.9550290135396519,0.9680851063829787,0.9540396710208031,0.8606676342525399,0.8524431543299468,0.9180529159051842,0.050523677198605295,26
27,39.12996697425842,1.2115696740467672,0.579026460647583,0.1190226844943582,False,,sqrt,1,10,400,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 400}",0.9530947775628626,0.9700193423597679,0.95355587808418,0.861151427189163,0.8519593613933236,0.9179561573178594,0.05058654450616173,27
28,23.219061517715453,0.7139284160625282,0.43790459632873535,0.08839606150272515,False,,sqrt,1,20,300,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 300}",0.9540618955512572,0.9709864603481625,0.9550072568940493,0.861151427189163,0.8543783260764393,0.9191170732118141,0.05049911031782935,22
29,30.77921071052551,0.9538482547756689,0.597796630859375,0.1341982900834953,False,,sqrt,1,20,400,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 400}",0.9526112185686654,0.9695357833655706,0.9545234639574263,0.861151427189163,0.8543783260764393,0.918440043831453,0.04993264717188001,25
30,7.935543537139893,0.140811845693292,0.25638298988342284,0.01733276857232985,False,,sqrt,2,2,300,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300}",0.9598646034816247,0.971953578336557,0.9525882922109338,0.8655055636187712,0.8563134978229318,0.9212451070941636,0.04973574247887121,18
31,10.556678676605225,0.4073391129777044,0.33993091583251955,0.03432901389955333,False,,sqrt,2,2,400,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 400}",0.9598646034816247,0.973404255319149,0.9525882922109338,0.8679245283018868,0.8621190130624092,0.9231801384752008,0.04798894640228832,13
32,7.466028785705566,0.22170210553223507,0.2534456729888916,0.013701515783835173,False,,sqrt,2,10,300,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 300}",0.9588974854932302,0.973404255319149,0.9540396710208031,0.8693759071117562,0.8558297048863086,0.9223094047662495,0.049351163858529855,16
33,10.089161109924316,0.21239054456697928,0.32901849746704104,0.02583475069745748,False,,sqrt,2,10,400,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 400}",0.9598646034816247,0.9724371373307543,0.9550072568940493,0.8659893565553943,0.8616352201257862,0.9229867148775218,0.0486689692179837,14
34,7.342891359329224,0.2524764389543554,0.26966161727905275,0.01635322107870242,False,,sqrt,2,20,300,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 300}",0.9622823984526112,0.9709864603481625,0.95355587808418,0.8659893565553943,0.8548621190130624,0.9215352424906822,0.050322411724763885,17
35,9.677928638458251,0.429056768193574,0.33260154724121094,0.035100917647282945,False,,sqrt,2,20,400,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 400}",0.960348162475822,0.973404255319149,0.9530720851475568,0.8679245283018868,0.8587324625060474,0.9226962987500924,0.048995851428014915,15
36,62.5133722782135,4.323307012581944,1.3849163055419922,0.28139228997611687,False,,log2,1,2,300,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300}",0.9748549323017408,0.9840425531914894,0.9700048379293662,0.8896952104499274,0.8785679729075956,0.9394331013560239,0.04551430990479353,8
37,82.96687092781067,5.189525022531826,1.7910595893859864,0.3347896579865536,False,,log2,1,2,400,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 400}",0.9753384912959381,0.9850096711798839,0.969521044992743,0.8887276245766812,0.8800193517174649,0.9397232367525422,0.045546291231504527,7
38,21.904445457458497,0.5239923280121564,1.3176919937133789,0.2515302381561478,False,,log2,1,10,300,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 300}",0.9782398452611218,0.9859767891682786,0.9724238026124818,0.8916303821964199,0.8843734881470731,0.942528861477075,0.04478706717169395,3
39,29.212308073043822,0.8701931904198896,1.7727978706359864,0.39555864030907356,False,,log2,1,10,400,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 400}",0.9758220502901354,0.9859767891682786,0.9724238026124818,0.892114175133043,0.8838896952104499,0.9420453024828778,0.04442722053110967,5
40,15.820435619354248,0.39749844212848723,1.3255244731903075,0.22639530377176614,False,,log2,1,20,300,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 300}",0.9753384912959381,0.9845261121856866,0.9738751814223512,0.8940493468795355,0.8867924528301887,0.9429163169227401,0.04307874795278595,1
41,21.28852782249451,0.43117454992681603,1.736510419845581,0.3380120350758774,False,,log2,1,20,400,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 400}",0.97678916827853,0.9845261121856866,0.9719400096758587,0.8916303821964199,0.8877600387034349,0.942529142207986,0.043342432945745565,2
42,2.0467443466186523,0.14576191893978202,0.2543811321258545,0.012878367259151162,False,,log2,2,2,300,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300}",0.937137330754352,0.9395551257253385,0.915336236090953,0.7726173197871311,0.8519593613933236,0.8833210747502196,0.06375312836662281,37
43,2.5276121139526366,0.14433611518519496,0.3233030319213867,0.00895461656271828,False,,log2,2,2,400,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 400}",0.9260154738878144,0.938588007736944,0.9104983067247219,0.7590711175616836,0.8548621190130624,0.8778070049848452,0.06589656551504133,42
44,1.9425727367401122,0.11334972370348458,0.2752347946166992,0.016480327509972807,False,,log2,2,10,300,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 300}",0.9347195357833655,0.9356866537717602,0.9172714078374455,0.7498790517658442,0.8529269472665699,0.8780967192849971,0.07089525768778972,41
45,2.3972004413604737,0.10657030102740987,0.3175299644470215,0.00886730844462233,False,,log2,2,10,400,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 400}",0.9289168278529981,0.9439071566731141,0.915336236090953,0.7648766328011611,0.8505079825834543,0.8807089672003361,0.06610035687703682,38
46,1.789760160446167,0.08080934140404812,0.2516225814819336,0.007562630294697919,False,,log2,2,20,300,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 300}",0.940522243713733,0.933752417794971,0.9080793420416062,0.7532656023222061,0.8582486695694242,0.8787736550883881,0.06909113137513563,39
47,2.3322511672973634,0.1380630369873627,0.31953229904174807,0.015583738175467944,False,,log2,2,20,400,"{'classifier__bootstrap': False, 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 20, 'classifier__n_estimators': 400}",0.9318181818181818,0.937137330754352,0.9196903725205612,0.7474600870827286,0.8553459119496856,0.8782903768251018,0.07167309498020172,40
